    0.483325009535190517E+02    0.491266954184768778E+02    0.260868160808718841E+02    0.552407070952455737E+01    0.124697329589671946E+01    0.558944993038174576E+00    0.832640669030348022E+02    0.262264233652608247E+02    0.562666974598867409E+01    0.992627244285903654E+00   -0.167075341796875000E+04
    0.483174060432420305E+02    0.491166194674694054E+02    0.260878499061971851E+02    0.558101049856100140E+01    0.119725766455289451E+01    0.569521125337685175E+00    0.833784842343557386E+02    0.262606869455293293E+02    0.552631545516988787E+01    0.992623502062824681E+00   -0.167072192382812500E+04
    0.483393241875025126E+02    0.490643167566634872E+02    0.261165225208235476E+02    0.547187573677034145E+01    0.121486561059009945E+01    0.572854133062604243E+00    0.846402196557592674E+02    0.262777915192541975E+02    0.533975651252662686E+01    0.900164009030195889E+00   -0.167071948242187500E+04
    0.483806042383450219E+02    0.491189685616225091E+02    0.261269313503303025E+02    0.534561775591208299E+01    0.119774291054279303E+01    0.570522803214634555E+00    0.838558291796376807E+02    0.262249580837070084E+02    0.570908073510159220E+01    0.105893649486481678E+01   -0.167071008300781250E+04
    0.483563527418432244E+02    0.491039056972331664E+02    0.261537715016774861E+02    0.521050540129572060E+01    0.109550860987714005E+01    0.576498122873361218E+00    0.833695755114097494E+02    0.262854486612757512E+02    0.548060878827431175E+01    0.100083705505340070E+01   -0.167069750976562500E+04
    0.483105547274107110E+02    0.490878652935410642E+02    0.261594317000891259E+02    0.519444137246678483E+01    0.113836424419879512E+01    0.572142041454265171E+00    0.839359477338044542E+02    0.262827362708401111E+02    0.533402956897057834E+01    0.976343823321402904E+00   -0.167069689941406250E+04
    0.483293979447768365E+02    0.490768681634619099E+02    0.261373361564221796E+02    0.524473884614666286E+01    0.115892448383310409E+01    0.568574099878349837E+00    0.838568172178281941E+02    0.262815923852867961E+02    0.542582658232152237E+01    0.882686857927922675E+00   -0.167069677734375000E+04
    0.483676623492406890E+02    0.491279082663850488E+02    0.261321338463190251E+02    0.530258567700870831E+01    0.116934578269160783E+01    0.572883926713236735E+00    0.831602295097187891E+02    0.262708419797212542E+02    0.548781398240733331E+01    0.110344307023979793E+01   -0.167065356445312500E+04
    0.483211910708075507E+02    0.491006283327214419E+02    0.260960241486848226E+02    0.552344935908930523E+01    0.121610883939826531E+01    0.575955765880680648E+00    0.836337201958721153E+02    0.263008495943231075E+02    0.541246453889036427E+01    0.975117424095108598E+00   -0.167065332031250000E+04
    0.482975550175232655E+02    0.490946175014625368E+02    0.261638866452358521E+02    0.518988892505662402E+01    0.114910583041590719E+01    0.586679910836950813E+00    0.841892822071152978E+02    0.263492667538495162E+02    0.518723817479056581E+01    0.860883245260724683E+00   -0.167064990234375000E+04
    0.482711005734450609E+02    0.491036080283862333E+02    0.261270463127634329E+02    0.544081228463692046E+01    0.124787236200193563E+01    0.585234815780607653E+00    0.854452401617786279E+02    0.262559766699307531E+02    0.565739529193877644E+01    0.108850550679279112E+01   -0.167063818359375000E+04
    0.483194106294505090E+02    0.490630083857479988E+02    0.261525211766390377E+02    0.533810110487107359E+01    0.119308623056686480E+01    0.593553196001117556E+00    0.841535246612493211E+02    0.262862347410687711E+02    0.542084676409144972E+01    0.104592245214678492E+01   -0.167061767578125000E+04
    0.483418616494067024E+02    0.491078867316622194E+02    0.261365985271693120E+02    0.533377875126904311E+01    0.124254821086680578E+01    0.586233871615253310E+00    0.855677586143542328E+02    0.263345327956385340E+02    0.526171032003329397E+01    0.922190940807679160E+00   -0.167059423828125000E+04
    0.482992987234670039E+02    0.491191838310425197E+02    0.261025432731689193E+02    0.548034183062802960E+01    0.119832587070661600E+01    0.572488966354925854E+00    0.840209853339927406E+02    0.262915740514548837E+02    0.524238966297909403E+01    0.842058085405318790E+00   -0.167054272460937500E+04
    0.483359595690326316E+02    0.491135268908380311E+02    0.261398073814258147E+02    0.526716383013597689E+01    0.119265771703100754E+01    0.572860427621692203E+00    0.858430225688687472E+02    0.262679056938522493E+02    0.554864095501214027E+01    0.100157912885978617E+01   -0.167054125976562500E+04
