    0.210100591182708740E+02    0.618780195713043213E+02    0.129453098773956299E+02    0.734229296147823334E+02    0.218647959828376770E+01    0.583403587341308594E+00   -0.612326860427856445E+02    0.217203950881958008E+02    0.358969554305076599E+02    0.741121622920036316E+01   -0.340427407360000000E+12   -0.480515351937698032E+01    1
    0.371730983257293701E+02    0.856900393962860107E+02    0.309815472364425659E+02    0.881321078538894653E+01    0.128789353370666504E+01    0.422489762306213379E+00   -0.117501032352447510E+02    0.122531881928443909E+02    0.956711385250091553E+02    0.519823241233825684E+01   -0.226632843264000000E+12   -0.481515351937698277E+01    1
    0.831826984882354736E+02    0.497900247573852539E+01    0.142434126138687134E+02    0.918230639696121216E+02    0.465151372551918030E+01    0.501271843910217285E+00    0.149237787723541260E+02    0.131576856970787048E+02    0.459954022765159607E+02    0.483799475431442261E+01   -0.127807135744000000E+12   -0.482515351937698345E+01    1
    0.294265866279602051E+02    0.270755350589752197E+02    0.133278152346611023E+02    0.756453692913055420E+00    0.769642025232315063E+00    0.269953668117523193E+00   -0.676474785804748535E+02    0.261205694079399109E+02    0.250319942235946655E+02    0.652469071745872498E+01   -0.923881226240000000E+11   -0.483515351937698323E+01    1
    0.853222310543060303E+02    0.506283402442932129E+02    0.151831424236297607E+02    0.391077091693878174E+02    0.619213908910751343E+00    0.890557050704956055E+00   -0.365854918956756592E+02    0.246083280444145203E+02    0.194025537371635437E+01    0.651811689138412476E+00   -0.788963000320000000E+11   -0.484515351937698480E+01    1
    0.972055017948150635E+02    0.962438166141510010E+02    0.107692068815231323E+02    0.567144988477230072E+02    0.726559776067733765E+01    0.372389435768127441E+00    0.665401339530944824E+02    0.321804499626159668E+02    0.232673316299915314E+02    0.564258593320846558E+01   -0.543193292800000000E+11   -0.485515351937698814E+01    1
    0.113462567329406738E+02    0.195195853710174561E+02    0.142837083339691162E+02    0.403970054686069489E+02    0.185360583662986755E+01    0.465849757194519043E+00   -0.546824634075164795E+02    0.257723650336265564E+02    0.418778918087482452E+02    0.774988222122192383E+01   -0.531055247360000000E+11   -0.486515351937698437E+01    1
    0.594662904739379883E+02    0.146447360515594482E+02    0.154949939250946045E+02    0.117907886803150177E+02    0.430917176604270935E+01    0.387045800685882568E+00   -0.614229834079742432E+02    0.328583484888076782E+02    0.387654269337654114E+02    0.738071906566619873E+01   -0.513204551680000000E+11   -0.487515351937698149E+01    1
    0.113067865371704102E+02    0.223151206970214844E+02    0.335052391886711121E+02    0.788908044099807739E+02    0.640417996048927307E+01    0.216299414634704590E+00    0.713495278358459473E+02    0.126132032275199890E+02    0.846992771327495575E+02    0.322777661681175232E+01   -0.315809771520000000E+11   -0.488515351937698572E+01    1
    0.255674004554748535E+02    0.886551141738891602E+02    0.136914885044097900E+02    0.590665875971317291E+02    0.588130164146423340E+01    0.732117593288421631E+00   -0.133792877197265625E+02    0.316980457305908203E+02    0.332781173586845398E+02    0.558797794580459595E+01   -0.243659304960000000E+11   -0.489515351937698817E+01    1
    0.519477725028991699E+02    0.242688596248626709E+02    0.236527687311172485E+02    0.932949772179126740E+02    0.249998557567596436E+01    0.790428340435028076E+00   -0.363923943042755127E+02    0.172707816958427429E+02    0.232725031673908234E+02    0.166884678602218628E+01   -0.201467166720000000E+11   -0.490515351937698973E+01    1
    0.595497131347656250E+02    0.225262045860290527E+01    0.141472151875495911E+02    0.965553053617477417E+02    0.563173729181289673E+01    0.128348827362060547E+00   -0.946862697601318359E+00    0.162004491686820984E+02    0.361725414395332336E+02    0.518330144882202148E+01   -0.168037754880000000E+11   -0.491515351937698775E+01    1
    0.688202381134033203E+02    0.860235571861267090E+02    0.301391369104385376E+02    0.672509013712406158E+02    0.745841461420059204E+01    0.622603297233581543E-01    0.175520968437194824E+02    0.101035630702972412E+02    0.109640306532382965E+02    0.424467626214027405E+01   -0.163403274240000000E+11   -0.492515351937698220E+01    1
    0.745580017566680908E+02    0.889592468738555908E+02    0.100682994723320007E+02    0.489264956414699554E+02    0.413393232226371765E+01    0.112522363662719727E+00    0.383962404727935791E+02    0.163021451234817505E+02    0.365166265964508057E+02    0.485252562165260315E+01   -0.146464716800000000E+11   -0.493515351937698199E+01    1
    0.318595945835113525E+02    0.985774099826812744E+02    0.332431516051292419E+02    0.295368243753910065E+02    0.386285799741744995E+01    0.515025198459625244E+00    0.716444313526153564E+02    0.129695913195610046E+02    0.637925306260585785E+02    0.710861968994140625E+01   -0.121479761920000000E+11   -0.494515351937698799E+01    1
    0.890803515911102295E+02    0.698761940002441406E+02    0.140304422378540039E+02    0.779997580051422119E+02    0.755767646431922913E+01    0.568827033042907715E+00    0.763267529010772705E+02    0.269496089220046997E+02    0.124680465757846832E+02    0.511481526494026184E+01   -0.105247426560000000E+11   -0.495515351937699045E+01    1
